,speaker,listener,dialogue,dialogue_sentiment,avg_sentiment
1545,FRIAR JOHN,FRIAR LAWRENCE,"I could not send it,—here it is again,— Nor get a messenger to bring it thee, So fearful were they of infection.",-0.6269,-0.3540857142857143
1546,FRIAR JOHN,FRIAR LAWRENCE,"I could not send it,—here it is again,— Nor get a messenger to bring it thee, So fearful were they of infection.",-0.6269,-0.3540857142857143
1547,FRIAR LAWRENCE,FRIAR JOHN,"Unhappy fortune! By my brotherhood, The letter was not nice, but full of charge, Of dear import, and the neglecting it May do much danger. Friar John, go hence, Get me an iron crow and bring it straight Unto my cell.",-0.7398,-0.21195714285714287
1548,FRIAR LAWRENCE,FRIAR JOHN,"Unhappy fortune! By my brotherhood, The letter was not nice, but full of charge, Of dear import, and the neglecting it May do much danger. Friar John, go hence, Get me an iron crow and bring it straight Unto my cell.",-0.7398,-0.21195714285714287
1549,FRIAR JOHN,FRIAR LAWRENCE,"Brother, I’ll go and bring it thee.",0.0,-0.3540857142857143
1550,FRIAR JOHN,FRIAR LAWRENCE,"Brother, I’ll go and bring it thee.",0.0,-0.3540857142857143
1551,FRIAR LAWRENCE,FRIAR JOHN,"Now must I to the monument alone. Within this three hours will fair Juliet wake. She will beshrew me much that Romeo Hath had no notice of these accidents; But I will write again to Mantua, And keep her at my cell till Romeo come. Poor living corse, clos’d in a dead man’s tomb.",-0.9217,-0.21195714285714287
1552,FRIAR LAWRENCE,PARIS,"Now must I to the monument alone. Within this three hours will fair Juliet wake. She will beshrew me much that Romeo Hath had no notice of these accidents; But I will write again to Mantua, And keep her at my cell till Romeo come. Poor living corse, clos’d in a dead man’s tomb.",-0.9217,-0.012999999999999984
1553,PARIS,FRIAR LAWRENCE,"Give me thy torch, boy. Hence and stand aloof. Yet put it out, for I would not be seen. Under yond yew tree lay thee all along, Holding thy ear close to the hollow ground; So shall no foot upon the churchyard tread, Being loose, unfirm, with digging up of graves, But thou shalt hear it. Whistle then to me, As signal that thou hear’st something approach. Give me those flowers. Do as I bid thee, go.",-0.4569,-0.14006249999999998
1554,PARIS,PAGE,"Give me thy torch, boy. Hence and stand aloof. Yet put it out, for I would not be seen. Under yond yew tree lay thee all along, Holding thy ear close to the hollow ground; So shall no foot upon the churchyard tread, Being loose, unfirm, with digging up of graves, But thou shalt hear it. Whistle then to me, As signal that thou hear’st something approach. Give me those flowers. Do as I bid thee, go.",-0.4569,-0.3792333333333333
1555,PAGE,PARIS,[_Aside._] I am almost afraid to stand alone Here in the churchyard; yet I will adventure.,0.0772,-0.09483333333333333
1556,PAGE,PARIS,[_Aside._] I am almost afraid to stand alone Here in the churchyard; yet I will adventure.,0.0772,-0.09483333333333333
1557,PARIS,PAGE,"Sweet flower, with flowers thy bridal bed I strew. O woe, thy canopy is dust and stones, Which with sweet water nightly I will dew, Or wanting that, with tears distill’d by moans. The obsequies that I for thee will keep, Nightly shall be to strew thy grave and weep.",-0.6808,-0.3792333333333333
1558,PARIS,THE BOY GIVES WARNING SOMETHING DOTH APPROACH,"Sweet flower, with flowers thy bridal bed I strew. O woe, thy canopy is dust and stones, Which with sweet water nightly I will dew, Or wanting that, with tears distill’d by moans. The obsequies that I for thee will keep, Nightly shall be to strew thy grave and weep.",-0.6808,-0.6808
1559,THE BOY GIVES WARNING SOMETHING DOTH APPROACH,PARIS,"What cursed foot wanders this way tonight, To cross my obsequies and true love’s rite? What, with a torch! Muffle me, night, awhile.",0.4753,0.4753
1560,THE BOY GIVES WARNING SOMETHING DOTH APPROACH,ROMEO,"What cursed foot wanders this way tonight, To cross my obsequies and true love’s rite? What, with a torch! Muffle me, night, awhile.",0.4753,0.4753
1561,ROMEO,THE BOY GIVES WARNING SOMETHING DOTH APPROACH,"Give me that mattock and the wrenching iron. Hold, take this letter; early in the morning See thou deliver it to my lord and father. Give me the light; upon thy life I charge thee, Whate’er thou hear’st or seest, stand all aloof And do not interrupt me in my course. Why I descend into this bed of death Is partly to behold my lady’s face, But chiefly to take thence from her dead finger A precious ring, a ring that I must use In dear employment. Therefore hence, be gone. But if thou jealous dost return to pry In what I further shall intend to do, By heaven I will tear thee joint by joint, And strew this hungry churchyard with thy limbs. The time and my intents are savage-wild; More fierce and more inexorable far Than empty tigers or the roaring sea.",-0.0469,-0.0469
1562,ROMEO,BALTHASAR,"Give me that mattock and the wrenching iron. Hold, take this letter; early in the morning See thou deliver it to my lord and father. Give me the light; upon thy life I charge thee, Whate’er thou hear’st or seest, stand all aloof And do not interrupt me in my course. Why I descend into this bed of death Is partly to behold my lady’s face, But chiefly to take thence from her dead finger A precious ring, a ring that I must use In dear employment. Therefore hence, be gone. But if thou jealous dost return to pry In what I further shall intend to do, By heaven I will tear thee joint by joint, And strew this hungry churchyard with thy limbs. The time and my intents are savage-wild; More fierce and more inexorable far Than empty tigers or the roaring sea.",-0.0469,0.15766
1563,BALTHASAR,ROMEO,"I will be gone, sir, and not trouble you.",0.3089,0.0774
1564,BALTHASAR,ROMEO,"I will be gone, sir, and not trouble you.",0.3089,0.0774
1565,ROMEO,BALTHASAR,"So shalt thou show me friendship. Take thou that. Live, and be prosperous, and farewell, good fellow.",0.836,0.15766
1566,ROMEO,BALTHASAR,"So shalt thou show me friendship. Take thou that. Live, and be prosperous, and farewell, good fellow.",0.836,0.15766
1567,BALTHASAR,ROMEO,"For all this same, I’ll hide me hereabout. His looks I fear, and his intents I doubt.",-0.7506,0.0774
1568,BALTHASAR,ROMEO,"For all this same, I’ll hide me hereabout. His looks I fear, and his intents I doubt.",-0.7506,0.0774
1569,ROMEO,BALTHASAR,"Thou detestable maw, thou womb of death, Gorg’d with the dearest morsel of the earth, Thus I enforce thy rotten jaws to open,",-0.5574,0.15766
1570,ROMEO,PARIS,"Thou detestable maw, thou womb of death, Gorg’d with the dearest morsel of the earth, Thus I enforce thy rotten jaws to open,",-0.5574,-0.14832499999999998
1571,PARIS,ROMEO,"This is that banish’d haughty Montague That murder’d my love’s cousin,—with which grief, It is supposed, the fair creature died,— And here is come to do some villanous shame To the dead bodies. I will apprehend him.",-0.8519,-0.212975
1572,PARIS,"STOP THY UNHALLOW’D TOIL, VILE MONTAGUE","This is that banish’d haughty Montague That murder’d my love’s cousin,—with which grief, It is supposed, the fair creature died,— And here is come to do some villanous shame To the dead bodies. I will apprehend him.",-0.8519,-0.8519
1573,"STOP THY UNHALLOW’D TOIL, VILE MONTAGUE",PARIS,"Can vengeance be pursu’d further than death? Condemned villain, I do apprehend thee. Obey, and go with me, for thou must die.",-0.936,-0.936
1574,"STOP THY UNHALLOW’D TOIL, VILE MONTAGUE",ROMEO,"Can vengeance be pursu’d further than death? Condemned villain, I do apprehend thee. Obey, and go with me, for thou must die.",-0.936,-0.936
1575,ROMEO,"STOP THY UNHALLOW’D TOIL, VILE MONTAGUE","I must indeed; and therefore came I hither. Good gentle youth, tempt not a desperate man. Fly hence and leave me. Think upon these gone; Let them affright thee. I beseech thee, youth, Put not another sin upon my head By urging me to fury. O be gone. By heaven I love thee better than myself; For I come hither arm’d against myself. Stay not, be gone, live, and hereafter say, A madman’s mercy bid thee run away.",0.9564,0.9564
1576,ROMEO,PARIS,"I must indeed; and therefore came I hither. Good gentle youth, tempt not a desperate man. Fly hence and leave me. Think upon these gone; Let them affright thee. I beseech thee, youth, Put not another sin upon my head By urging me to fury. O be gone. By heaven I love thee better than myself; For I come hither arm’d against myself. Stay not, be gone, live, and hereafter say, A madman’s mercy bid thee run away.",0.9564,-0.14832499999999998
1577,PARIS,ROMEO,"I do defy thy conjuration, And apprehend thee for a felon here.",0.0,-0.212975
1578,PARIS,ROMEO,"I do defy thy conjuration, And apprehend thee for a felon here.",0.0,-0.212975
1579,ROMEO,PARIS,"Wilt thou provoke me? Then have at thee, boy!",-0.4574,-0.14832499999999998
1580,ROMEO,PAGE,"Wilt thou provoke me? Then have at thee, boy!",-0.4574,-0.4574
1581,PAGE,ROMEO,"O lord, they fight! I will go call the watch.",-0.4389,-0.4389
1582,PAGE,PARIS,"O lord, they fight! I will go call the watch.",-0.4389,-0.09483333333333333
1583,PARIS,PAGE,"O, I am slain! [_Falls._] If thou be merciful, Open the tomb, lay me with Juliet.",0.0,-0.3792333333333333
1584,PARIS,ROMEO,"O, I am slain! [_Falls._] If thou be merciful, Open the tomb, lay me with Juliet.",0.0,-0.212975
1585,ROMEO,PARIS,"In faith, I will. Let me peruse this face. Mercutio’s kinsman, noble County Paris! What said my man, when my betossed soul Did not attend him as we rode? I think He told me Paris should have married Juliet. Said he not so? Or did I dream it so? Or am I mad, hearing him talk of Juliet, To think it was so? O, give me thy hand, One writ with me in sour misfortune’s book. I’ll bury thee in a triumphant grave. A grave? O no, a lantern, slaught’red youth, For here lies Juliet, and her beauty makes This vault a feasting presence full of light. Death, lie thou there, by a dead man interr’d.",-0.5349,-0.14832499999999998
1586,ROMEO,FRIAR LAWRENCE,"In faith, I will. Let me peruse this face. Mercutio’s kinsman, noble County Paris! What said my man, when my betossed soul Did not attend him as we rode? I think He told me Paris should have married Juliet. Said he not so? Or did I dream it so? Or am I mad, hearing him talk of Juliet, To think it was so? O, give me thy hand, One writ with me in sour misfortune’s book. I’ll bury thee in a triumphant grave. A grave? O no, a lantern, slaught’red youth, For here lies Juliet, and her beauty makes This vault a feasting presence full of light. Death, lie thou there, by a dead man interr’d.",-0.5349,0.014504444444444447
1587,FRIAR LAWRENCE,ROMEO,"Saint Francis be my speed. How oft tonight Have my old feet stumbled at graves? Who’s there? Who is it that consorts, so late, the dead?",-0.8076,0.23504
1588,FRIAR LAWRENCE,BALTHASAR,"Saint Francis be my speed. How oft tonight Have my old feet stumbled at graves? Who’s there? Who is it that consorts, so late, the dead?",-0.8076,-0.016666666666666673
1589,BALTHASAR,FRIAR LAWRENCE,"Here’s one, a friend, and one that knows you well.",0.6486,0.004083333333333337
1590,BALTHASAR,FRIAR LAWRENCE,"Here’s one, a friend, and one that knows you well.",0.6486,0.004083333333333337
1591,FRIAR LAWRENCE,BALTHASAR,"Bliss be upon you. Tell me, good my friend, What torch is yond that vainly lends his light To grubs and eyeless skulls? As I discern, It burneth in the Capels’ monument.",0.8689,-0.016666666666666673
1592,FRIAR LAWRENCE,BALTHASAR,"Bliss be upon you. Tell me, good my friend, What torch is yond that vainly lends his light To grubs and eyeless skulls? As I discern, It burneth in the Capels’ monument.",0.8689,-0.016666666666666673
1593,BALTHASAR,FRIAR LAWRENCE,"It doth so, holy sir, and there’s my master, One that you love.",0.6369,0.004083333333333337
1594,BALTHASAR,FRIAR LAWRENCE,"It doth so, holy sir, and there’s my master, One that you love.",0.6369,0.004083333333333337
1595,FRIAR LAWRENCE,BALTHASAR,Who is it?,0.0,-0.016666666666666673
1596,FRIAR LAWRENCE,BALTHASAR,Who is it?,0.0,-0.016666666666666673
1597,BALTHASAR,FRIAR LAWRENCE,Romeo.,0.0,0.004083333333333337
1598,BALTHASAR,FRIAR LAWRENCE,Romeo.,0.0,0.004083333333333337
1599,FRIAR LAWRENCE,BALTHASAR,How long hath he been there?,0.0,-0.016666666666666673
1600,FRIAR LAWRENCE,BALTHASAR,How long hath he been there?,0.0,-0.016666666666666673
1601,BALTHASAR,FRIAR LAWRENCE,Full half an hour.,0.0,0.004083333333333337
1602,BALTHASAR,FRIAR LAWRENCE,Full half an hour.,0.0,0.004083333333333337
1603,FRIAR LAWRENCE,BALTHASAR,Go with me to the vault.,0.0,-0.016666666666666673
1604,FRIAR LAWRENCE,BALTHASAR,Go with me to the vault.,0.0,-0.016666666666666673
1605,BALTHASAR,FRIAR LAWRENCE,"I dare not, sir; My master knows not but I am gone hence, And fearfully did menace me with death If I did stay to look on his intents.",-0.9428,0.004083333333333337
1606,BALTHASAR,FRIAR LAWRENCE,"I dare not, sir; My master knows not but I am gone hence, And fearfully did menace me with death If I did stay to look on his intents.",-0.9428,0.004083333333333337
1607,FRIAR LAWRENCE,BALTHASAR,"Stay then, I’ll go alone. Fear comes upon me. O, much I fear some ill unlucky thing.",-0.8807,-0.016666666666666673
1608,FRIAR LAWRENCE,BALTHASAR,"Stay then, I’ll go alone. Fear comes upon me. O, much I fear some ill unlucky thing.",-0.8807,-0.016666666666666673
1609,BALTHASAR,FRIAR LAWRENCE,"As I did sleep under this yew tree here, I dreamt my master and another fought, And that my master slew him.",-0.3182,0.004083333333333337
1610,BALTHASAR,FRIAR LAWRENCE,"As I did sleep under this yew tree here, I dreamt my master and another fought, And that my master slew him.",-0.3182,0.004083333333333337
1611,FRIAR LAWRENCE,BALTHASAR,"Romeo! [_Advances._] Alack, alack, what blood is this which stains The stony entrance of this sepulchre? What mean these masterless and gory swords To lie discolour’d by this place of peace?",0.6312,-0.016666666666666673
